
======== PARAMS =========
Edge type: Undirected
Solver method: TABU SEARCH META-HEURISTIC WITH LINEAR POLICY
Time Limit: 3600
Seed: 123
Cost: Integer
Verbose: 4
File path: ../data/all/dsj1000.tsp


======== INSTANCE ========
name: dsj1000
n° nodes: 1000
weight type: CEIL_2D

[INFO]  New Best: 24631468.000000
[INFO]  New Best: 23681984.000000
[INFO]  New Best: 23308750.000000
[INFO]  New Best: 23289873.000000
[INFO]  New Best: 23281101.000000
[INFO]  New Best: 23194162.000000
[INFO]  New Best: 23075565.000000
[INFO]  New Best: 22877359.000000
[INFO]  New Best: 22718918.000000
[INFO]  New Best: 22450178.000000
[INFO]  Updated incumbent: 20222830.000000
[INFO]  Current sol: 20222830     Incumbent: 20222830
[INFO]  Current sol: 20222830     Incumbent: 20222830
[INFO]  Updated incumbent: 20206154.000000
[INFO]  Current sol: 20206154     Incumbent: 20206154
[INFO]  Updated incumbent: 20145200.000000
[INFO]  Current sol: 20145200     Incumbent: 20145200
[INFO]  Current sol: 20147921     Incumbent: 20145200
[INFO]  Updated incumbent: 20108125.000000
[INFO]  Current sol: 20108125     Incumbent: 20108125
[INFO]  Current sol: 20116082     Incumbent: 20108125
[INFO]  Current sol: 20161732     Incumbent: 20108125
[INFO]  Updated incumbent: 20071077.000000
[INFO]  Current sol: 20071077     Incumbent: 20071077
[INFO]  Current sol: 20104174     Incumbent: 20071077
[INFO]  Current sol: 20104174     Incumbent: 20071077
[INFO]  Current sol: 20104174     Incumbent: 20071077
[INFO]  Current sol: 20104174     Incumbent: 20071077
[INFO]  Current sol: 20114882     Incumbent: 20071077
[INFO]  Current sol: 20114882     Incumbent: 20071077
[INFO]  Current sol: 20114882     Incumbent: 20071077
[INFO]  Current sol: 20094378     Incumbent: 20071077
[INFO]  Current sol: 20094378     Incumbent: 20071077
[INFO]  Current sol: 20107000     Incumbent: 20071077
[INFO]  Current sol: 20111259     Incumbent: 20071077
[INFO]  Current sol: 20128730     Incumbent: 20071077
[INFO]  Current sol: 20094530     Incumbent: 20071077
[INFO]  Current sol: 20108356     Incumbent: 20071077
[INFO]  Current sol: 20093480     Incumbent: 20071077
[INFO]  Current sol: 20093480     Incumbent: 20071077
[INFO]  Current sol: 20200930     Incumbent: 20071077
[INFO]  Current sol: 20215552     Incumbent: 20071077
[INFO]  Current sol: 20217687     Incumbent: 20071077
[INFO]  Current sol: 20217687     Incumbent: 20071077
[INFO]  Current sol: 20217687     Incumbent: 20071077
[INFO]  Current sol: 20220365     Incumbent: 20071077
[INFO]  Current sol: 20241951     Incumbent: 20071077
[INFO]  Current sol: 20241951     Incumbent: 20071077
[INFO]  Current sol: 20269676     Incumbent: 20071077
[INFO]  Current sol: 20269676     Incumbent: 20071077
[INFO]  Current sol: 20269676     Incumbent: 20071077
[INFO]  Current sol: 20269676     Incumbent: 20071077
[INFO]  Current sol: 20269676     Incumbent: 20071077
[INFO]  Current sol: 20293731     Incumbent: 20071077
[INFO]  Current sol: 20293731     Incumbent: 20071077
[INFO]  Current sol: 20293731     Incumbent: 20071077
[INFO]  Current sol: 20338641     Incumbent: 20071077
[INFO]  Current sol: 20338641     Incumbent: 20071077
[INFO]  Current sol: 20338641     Incumbent: 20071077
[INFO]  Current sol: 20352956     Incumbent: 20071077
[INFO]  Current sol: 20369630     Incumbent: 20071077
[INFO]  Current sol: 20278446     Incumbent: 20071077
[INFO]  Current sol: 20356346     Incumbent: 20071077
[INFO]  Current sol: 20412052     Incumbent: 20071077
[INFO]  Current sol: 20341143     Incumbent: 20071077
[INFO]  Current sol: 20341143     Incumbent: 20071077
[INFO]  Current sol: 20341143     Incumbent: 20071077
[INFO]  Current sol: 20373545     Incumbent: 20071077
[INFO]  Current sol: 20362612     Incumbent: 20071077
[INFO]  Current sol: 20362612     Incumbent: 20071077
[INFO]  Current sol: 20362612     Incumbent: 20071077
[INFO]  Current sol: 20412600     Incumbent: 20071077
[INFO]  Current sol: 20373661     Incumbent: 20071077
[INFO]  Current sol: 20542520     Incumbent: 20071077
[INFO]  Current sol: 20329285     Incumbent: 20071077
[INFO]  Current sol: 20329285     Incumbent: 20071077
[INFO]  Current sol: 20307452     Incumbent: 20071077
[INFO]  Current sol: 20307452     Incumbent: 20071077
[INFO]  Current sol: 20307452     Incumbent: 20071077
[INFO]  Current sol: 20330854     Incumbent: 20071077
[INFO]  Current sol: 20335462     Incumbent: 20071077
[INFO]  Current sol: 20335462     Incumbent: 20071077
[INFO]  Current sol: 20297019     Incumbent: 20071077
[INFO]  Current sol: 20272518     Incumbent: 20071077
[INFO]  Current sol: 20276108     Incumbent: 20071077
[INFO]  Current sol: 20276108     Incumbent: 20071077
[INFO]  Current sol: 20276108     Incumbent: 20071077
[INFO]  Current sol: 20281874     Incumbent: 20071077
[INFO]  Current sol: 20281874     Incumbent: 20071077
[INFO]  Current sol: 20289641     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20277123     Incumbent: 20071077
[INFO]  Current sol: 20202942     Incumbent: 20071077
[INFO]  Current sol: 20197265     Incumbent: 20071077
[INFO]  Current sol: 20218588     Incumbent: 20071077
[INFO]  Current sol: 20218588     Incumbent: 20071077
[INFO]  Current sol: 20193347     Incumbent: 20071077
[INFO]  Current sol: 20182097     Incumbent: 20071077
[INFO]  Current sol: 20182097     Incumbent: 20071077
[INFO]  Current sol: 20294018     Incumbent: 20071077
[INFO]  Current sol: 20351983     Incumbent: 20071077
[INFO]  Current sol: 20351983     Incumbent: 20071077
[INFO]  Current sol: 20294018     Incumbent: 20071077
[INFO]  Current sol: 20262409     Incumbent: 20071077
[INFO]  Current sol: 20262409     Incumbent: 20071077
[INFO]  Current sol: 20237822     Incumbent: 20071077
[INFO]  Current sol: 20237822     Incumbent: 20071077
[INFO]  Current sol: 20237101     Incumbent: 20071077
[INFO]  Current sol: 20363203     Incumbent: 20071077
[INFO]  Current sol: 20358051     Incumbent: 20071077
[INFO]  Current sol: 20278002     Incumbent: 20071077
[INFO]  Current sol: 20278002     Incumbent: 20071077
